kontroll,gruppe,kategori,periode,antall_14020,antall_12906,avvik_antall,avvik_pct,merknad
tilgangskilde_14020_mot_12906,personbiler,nullutslipp,2022,152770,152813,43,0.02814688747789784,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,nullutslipp,2023,106341,106327,-14,-0.013165194985942374,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,nullutslipp,2024,118150,118169,19,0.016081252644939426,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,nullutslipp,2025,174922,177630,2708,1.5481185900001249,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,fossil,2019,48891,49401,510,1.0431367736393193,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,fossil,2020,25014,24882,-132,-0.527704485488123,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,fossil,2021,15489,15356,-133,-0.8586738976047559,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,fossil,2022,10780,10711,-69,-0.6400742115027835,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,fossil,2023,5950,5883,-67,-1.1260504201680677,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,fossil,2024,5207,5130,-77,-1.4787785673132325,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,fossil,2025,4218,4100,-118,-2.7975343764817473,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,hybrid,2019,40788,41249,461,1.1302343826615768,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,hybrid,2020,46621,46609,-12,-0.025739473627761633,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,hybrid,2021,54912,54919,7,0.012747668997659112,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,hybrid,2022,29297,29303,6,0.020479912619042473,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,hybrid,2023,18758,18758,0,0.0,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,hybrid,2024,11316,11301,-15,-0.13255567338281704,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,hybrid,2025,5565,5608,43,0.772686433063785,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,annet,2019,0,17,17,,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,annet,2020,0,8,8,,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,annet,2021,0,3,3,,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,annet,2022,0,2,2,,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,annet,2023,0,5,5,,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,annet,2024,0,3,3,,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
tilgangskilde_14020_mot_12906,personbiler,annet,2025,0,4,4,,"de to førstegangsregistreringstabellene beskriver samme populasjon, men med hvert sitt drivstoffkodeverk: 14020 har fire aggregerte kategorier, 12906 har SSBs detaljerte klassifikasjon — den samme som bestandstabellen 07849 bruker. Et forholdstall mellom tilgang og bestand skal derfor bygges på 12906 (D-0036). To ulike avvik ligger i tabellen. Det ene er systematisk: fossilkategorien skiller seg med 67–133 kjøretøy hvert år fra 2020, et nesten konstant antall, mens den relative forskjellen vokser fra 0,5 til 2,8 prosent fordi den fossile tilgangen kollapser under den. Det andre gjelder totalen og opptrer bare i randårene 2019 og 2025 (1,2 og 1,4 prosent); mekanismen bak det er ikke identifisert fra det som er hentet, og noteres framfor å bli glattet"
