gruppe,periode,bestand_under_4_aar,sum_forstegangsreg_4_aar,dekningsforhold,etter_brudd,merknad
varebiler,2010,85731,119658,0.716466930752645,False,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2011,85304,116198,0.7341262328095148,False,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2012,93759,118142,0.7936127710720997,False,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2013,95147,129298,0.7358737180776191,False,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2014,88511,133287,0.6640632619835393,False,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2015,88996,133888,0.6647048279158699,False,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2016,93624,139325,0.6719827740893594,False,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2017,99148,144446,0.6864018387494288,False,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2018,102010,152712,0.667989417989418,False,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2019,103439,156850,0.6594772075231112,False,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2020,100202,152953,0.6551162775493126,False,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2021,98093,151139,0.649025069637883,False,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2022,90663,142438,0.6365085159859026,False,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2023,88450,133675,0.6616794464185525,False,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2024,115025,128994,0.8917081414639441,True,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
varebiler,2025,112441,123809,0.908181149997173,True,"forholdet hopper mellom 2023 og 2024 uten at tabellens noter omtaler det; aldersdefinisjonen er lagt om, og kohortsporing over grensen er ugyldig"
