gruppe,oppdeling,drivlinje,periode,kjorelengde_mill_km,bestand_3112,km_per_kjoretoy,status,merknad
personbiler,fin,diesel,2020,16761.8,1246671.0,13445.247382829953,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,diesel,2021,16141.3,1204097.0,13405.315352500671,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,diesel,2022,14738.5,1135538.0,12979.310247653535,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,diesel,2023,13598.6,1065135.0,12767.02014298657,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,diesel,2024,12676.9,1005761.0,12604.286704296548,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,diesel,2025,11709.6,942780.0,12420.28893273086,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,elektrisitet,2012,62.5,8031.0,7782.343419250405,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,elektrisitet,2013,102.6,17770.0,5773.776027011818,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,elektrisitet,2014,300.9,38652.0,7784.84942564421,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,elektrisitet,2015,792.4,69134.0,11461.79882546938,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,elektrisitet,2016,1161.8,97532.0,11911.987860394538,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,elektrisitet,2017,1650.4,138983.0,11874.833612744005,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,elektrisitet,2018,2397.9,195351.0,12274.828385828585,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,elektrisitet,2019,3325.0,260692.0,12754.514906479677,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,elektrisitet,2020,4196.2,340002.0,12341.692107693485,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,elektrisitet,2021,5935.2,460734.0,12882.053419109508,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,elektrisitet,2022,7890.1,599169.0,13168.404907463504,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,elektrisitet,2023,9764.5,689169.0,14168.513093305126,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,elektrisitet,2024,10784.2,788750.0,13672.519809825673,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,fin,elektrisitet,2025,12791.4,945182.0,13533.266608970547,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,elektrisitet,2012,62.5,8031.0,7782.343419250405,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,elektrisitet,2013,102.6,17770.0,5773.776027011818,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,elektrisitet,2014,300.9,38652.0,7784.84942564421,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,elektrisitet,2015,792.4,69134.0,11461.79882546938,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,elektrisitet,2016,1161.8,97532.0,11911.987860394538,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,elektrisitet,2017,1650.4,138983.0,11874.833612744005,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,elektrisitet,2018,2397.9,195351.0,12274.828385828585,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,elektrisitet,2019,3325.0,260692.0,12754.514906479677,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,elektrisitet,2020,4196.2,340002.0,12341.692107693485,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,elektrisitet,2021,5935.2,460734.0,12882.053419109508,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,elektrisitet,2022,7890.1,599169.0,13168.404907463504,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,elektrisitet,2023,9764.5,689169.0,14168.513093305126,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,elektrisitet,2024,10784.2,788750.0,13672.519809825673,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,elektrisitet,2025,12791.4,945182.0,13533.266608970547,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2008,31769.399999999998,2194414.0,14477.395787668142,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2009,31725.1,2241172.0,14155.584667307998,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2010,31926.5,2305417.0,13848.470797257069,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2011,32226.4,2371456.0,13589.288605818536,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2012,33066.5,2433828.0,13586.210693606943,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2013,33101.59999999999,2481421.0,13339.775878418048,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2014,32833.00000000001,2515709.0,13051.191532883973,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2015,32843.799999999996,2540129.0,12929.973241516473,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2016,32850.3,2564274.0,12810.760472554806,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2017,32914.799999999996,2579298.0,12761.146637573478,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2018,32738.9,2555505.0,12811.127350562805,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2019,31290.0,2539398.0,12321.818005684812,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2020,28895.499999999996,2469356.0,11701.63394828449,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2021,28367.8,2420367.0,11720.453964212866,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2022,26511.2,2306843.0,11492.416258930494,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2023,24970.699999999997,2187523.0,11415.057121685119,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2024,23711.0,2090978.0,11339.669762187837,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
personbiler,grov,ikke_elektrisk,2025,22279.6,1990556.0,11192.651701333698,konstruert fra observerte data,"kjørelengde gjelder hele året, bestanden er talt 31.12; for en drivlinje i rask vekst gjør det nevneren for stor og forholdstallet for lavt"
